City,Building ID,Class_x,Year,Gross Rental Income,Lost Rent,Effective Gross Income,Operating Expenses,Net Operating Income,Class_y,Studio Units,1-Bedroom Units,Studio Rent,1-Bedroom Rent,Initial Equity Investment,Equity Reversion,Rent CAGR,Vacancy Rate,Operating Expense Ratio
New Hope,113760,C,3,1410466.66537125,104931.167090277,1305535.49828098,619720.4272585616,685815.0710224183,C,23,57,1017.59914959401,1424.63880943161,21028067.121963948,22531110.253087096,0.060000000000000275,0.07439464516707169,0.47468676881981203
New Hope,113760,C,4,1495094.66529353,111227.037115694,1383867.62817783,656903.6528940712,726963.9752837588,C,23,57,1017.59914959401,1424.63880943161,21028067.121963948,22531110.253087096,0.060000000000000275,0.07439464516707169,0.47468676881981203
New Hope,113760,C,5,1584800.34521114,117900.659342635,1466899.68586851,696317.8720677203,770581.8138007898,C,23,57,1017.59914959401,1424.63880943161,21028067.121963948,22531110.253087096,0.060000000000000275,0.07439464516707169,0.47468676881981203
New Hope,554154,B,1,2500802.78449486,129661.64540329,2371141.13909156,1044219.8622443364,1326921.2768472238,B,40,48,1944.03201531005,2721.64482143408,22229681.440510064,23461961.63887366,0.05999999999999961,0.05184800905021414,0.440387054582673
New Hope,554154,B,2,2650850.95156455,137441.344127487,2513409.60743706,1106873.0539789994,1406536.5534580608,B,40,48,1944.03201531005,2721.64482143408,22229681.440510064,23461961.63887366,0.05999999999999961,0.05184800905021414,0.440387054582673
New Hope,554154,B,3,2809902.00865842,145687.824775137,2664214.18388328,1173285.4372177378,1490928.7466655422,B,40,48,1944.03201531005,2721.64482143408,22229681.440510064,23461961.63887366,0.05999999999999961,0.05184800905021414,0.440387054582673
New Hope,554154,B,4,2978496.12917793,154429.094261645,2824067.03491628,1243682.5634508033,1580384.4714654766,B,40,48,1944.03201531005,2721.64482143408,22229681.440510064,23461961.63887366,0.05999999999999961,0.05184800905021414,0.440387054582673
New Hope,554154,B,5,3157205.8969286,163694.839917344,2993511.05701126,1318303.517257853,1675207.5397534072,B,40,48,1944.03201531005,2721.64482143408,22229681.440510064,23461961.63887366,0.05999999999999961,0.05184800905021414,0.440387054582673
New Hope,495634,B,1,2455029.57749016,197683.308667838,2257346.26882232,1305160.3288099337,952185.9400123861,B,32,47,2091.87932642311,2928.63105699235,20615259.612798568,22528421.39195159,0.05999999999999983,0.08052176254020325,0.578183483338978
New Hope,495634,B,2,2602331.35213957,209544.307187908,2392787.04495166,1383469.9485385304,1009317.0964131297,B,32,47,2091.87932642311,2928.63105699235,20615259.612798568,22528421.39195159,0.05999999999999983,0.08052176254020325,0.578183483338978
New Hope,495634,B,3,2758471.23326794,222116.965619183,2536354.26764876,1466478.1454508426,1069876.1221979177,B,32,47,2091.87932642311,2928.63105699235,20615259.612798568,22528421.39195159,0.05999999999999983,0.08052176254020325,0.578183483338978
New Hope,495634,B,4,2923979.50726402,235443.983556334,2688535.52370769,1554466.8341778957,1134068.6895297945,B,32,47,2091.87932642311,2928.63105699235,20615259.612798568,22528421.39195159,0.05999999999999983,0.08052176254020325,0.578183483338978
New Hope,495634,B,5,3099418.27769986,249570.622569714,2849847.65513015,1647734.8442285683,1202112.8109015815,B,32,47,2091.87932642311,2928.63105699235,20615259.612798568,22528421.39195159,0.05999999999999983,0.08052176254020325,0.578183483338978
New Hope,187479,A,1,4104482.14107857,451684.43307595,3652797.70800262,1676553.0873064508,1976244.620696169,A,31,72,2595.14551155701,3633.20371617981,18064873.768965133,19262219.254767474,0.05999999999999983,0.11004663135341536,0.45897780860774895
New Hope,187479,A,2,4350751.06954328,478785.499060507,3871965.57048277,1777146.2725448345,2094819.2979379355,A,31,72,2595.14551155701,3633.20371617981,18064873.768965133,19262219.254767474,0.05999999999999983,0.11004663135341536,0.45897780860774895
New Hope,187479,A,3,4611796.13371588,507512.629004137,4104283.50471174,1883775.0488975265,2220508.4558142135,A,31,72,2595.14551155701,3633.20371617981,18064873.768965133,19262219.254767474,0.05999999999999983,0.11004663135341536,0.45897780860774895
New Hope,187479,A,4,4888503.90173883,537963.386744386,4350540.51499445,1996801.5518313805,2353738.9631630694,A,31,72,2595.14551155701,3633.20371617981,18064873.768965133,19262219.254767474,0.05999999999999983,0.11004663135341536,0.45897780860774895
New Hope,187479,A,5,5181814.13584316,570241.189949049,4611572.94589411,2116609.64494126,2494963.30095285,A,31,72,2595.14551155701,3633.20371617981,18064873.768965133,19262219.254767474,0.05999999999999983,0.11004663135341536,0.45897780860774895
New Hope,832013,C,1,707499.062177083,41594.1985639518,665904.863613131,360888.83223310165,305016.03138002934,C,16,29,1041.66528589087,1458.33140024722,19499119.35515027,20932995.99521371,0.0600000000000005,0.05879046459222161,0.541952539999417
New Hope,832013,C,2,749949.005907708,44089.8504777889,705859.15542992,382542.16216708836,323316.9932628316,C,16,29,1041.66528589087,1458.33140024722,19499119.35515027,20932995.99521371,0.0600000000000005,0.05879046459222161,0.541952539999417
New Hope,832013,C,3,794945.946262171,46735.2415064563,748210.704755715,405494.6918971136,342716.0128586014,C,16,29,1041.66528589087,1458.33140024722,19499119.35515027,20932995.99521371,0.0600000000000005,0.05879046459222161,0.541952539999417
New Hope,832013,C,4,842642.703037901,49539.3559968436,793103.347041058,429824.37341094046,363278.97363011754,C,16,29,1041.66528589087,1458.33140024722,19499119.35515027,20932995.99521371,0.0600000000000005,0.05879046459222161,0.541952539999417
New Hope,832013,C,5,893201.265220176,52511.7173566543,840689.547863521,455613.8358155966,385075.7120479244,C,16,29,1041.66528589087,1458.33140024722,19499119.35515027,20932995.99521371,0.0600000000000005,0.05879046459222161,0.541952539999417
New Hope,239159,C,1,1731035.7943046,96023.6997566063,1635012.09454799,729664.7284808364,905347.3660671536,C,47,63,1066.95993238696,1493.74390534174,18452656.036525972,19928493.751923095,0.0600000000000005,0.055471816396021424,0.446274820176518
New Hope,239159,C,2,1834897.94196288,101785.121742002,1733112.82022087,773444.6121896867,959668.2080311832,C,47,63,1066.95993238696,1493.74390534174,18452656.036525972,19928493.751923095,0.0600000000000005,0.055471816396021424,0.446274820176518
New Hope,239159,C,3,1944991.81848065,107892.229046522,1837099.58943413,819851.2889210714,1017248.3005130584,C,47,63,1066.95993238696,1493.74390534174,18452656.036525972,19928493.751923095,0.0600000000000005,0.055471816396021424,0.446274820176518
New Hope,239159,C,4,2061691.32758949,114365.762789314,1947325.56480017,869042.3662563323,1078283.1985438378,C,47,63,1066.95993238696,1493.74390534174,18452656.036525972,19928493.751923095,0.0600000000000005,0.055471816396021424,0.446274820176518
New Hope,239159,C,5,2185392.80724486,121227.708556673,2064165.09868818,921184.9082317122,1142980.190456468,C,47,63,1066.95993238696,1493.74390534174,18452656.036525972,19928493.751923095,0.0600000000000005,0.055471816396021424,0.446274820176518
New Hope,178616,A,1,4349674.11620769,615429.730843217,3734244.38536447,1824945.8786376915,1909298.5067267786,A,43,72,2520.67345630951,3528.94283883331,18536151.26397621,20101551.888144836,0.0600000000000005,0.1414886987855048,0.48870552923374694
New Hope,178616,A,2,4610654.56318015,652355.51469381,3958299.04848634,1934442.6313559539,2023856.417130386,A,43,72,2520.67345630951,3528.94283883331,18536151.26397621,20101551.888144836,0.0600000000000005,0.1414886987855048,0.48870552923374694
New Hope,178616,A,3,4887293.83697096,691496.845575438,4195796.99139552,2050509.189237311,2145287.802158209,A,43,72,2520.67345630951,3528.94283883331,18536151.26397621,20101551.888144836,0.0600000000000005,0.1414886987855048,0.48870552923374694
New Hope,178616,A,4,5180531.46718922,732986.656309965,4447544.81087926,2173539.740591554,2274005.0702877063,A,43,72,2520.67345630951,3528.94283883331,18536151.26397621,20101551.888144836,0.0600000000000005,0.1414886987855048,0.48870552923374694
New Hope,178616,A,5,5491363.35522058,776965.855688563,4714397.49953201,2303952.1250270447,2410445.3745049657,A,43,72,2520.67345630951,3528.94283883331,18536151.26397621,20101551.888144836,0.0600000000000005,0.1414886987855048,0.48870552923374694
New Hope,268794,B,1,1877426.92081994,152684.435828151,1724742.48499179,778144.274112748,946598.210879042,B,31,47,1616.24218390146,2262.73905746205,17059941.29565507,18612314.448776815,0.06000000000000005,0.08132643360705007,0.451165481736511
New Hope,268794,B,2,1990072.53606914,161845.50197784,1828227.0340913,824832.9305595141,1003394.103531786,B,31,47,1616.24218390146,2262.73905746205,17059941.29565507,18612314.448776815,0.06000000000000005,0.08132643360705007,0.451165481736511
New Hope,268794,B,3,2109476.88823329,171556.232096511,1937920.65613677,874322.9063930813,1063597.7497436889,B,31,47,1616.24218390146,2262.73905746205,17059941.29565507,18612314.448776815,0.06000000000000005,0.08132643360705007,0.451165481736511
New Hope,268794,B,4,2236045.50152728,181849.606022302,2054195.89550498,926782.280776668,1127413.614728312,B,31,47,1616.24218390146,2262.73905746205,17059941.29565507,18612314.448776815,0.06000000000000005,0.08132643360705007,0.451165481736511
New Hope,268794,B,5,2370208.23161892,192760.58238364,2177447.64923528,982389.2176232686,1195058.4316120115,B,31,47,1616.24218390146,2262.73905746205,17059941.29565507,18612314.448776815,0.06000000000000005,0.08132643360705007,0.451165481736511
New Hope,109485,C,1,684496.190202346,91557.2382255707,592938.951976775,322383.90566333913,270555.0463134358,C,21,29,925.995928304039,1296.39429962565,19131295.362929303,20628873.805247273,0.05999999999999983,0.13375857972051686,0.543705055281925
New Hope,109485,C,2,725565.961614487,97050.6725191049,628515.289095382,341726.9400031397,286788.34909224225,C,21,29,925.995928304039,1296.39429962565,19131295.362929303,20628873.805247273,0.05999999999999983,0.13375857972051686,0.543705055281925
New Hope,109485,C,3,769099.919311356,102873.712870251,666226.206441105,362230.5564033282,303995.6500377768,C,21,29,925.995928304039,1296.39429962565,19131295.362929303,20628873.805247273,0.05999999999999983,0.13375857972051686,0.543705055281925
New Hope,109485,C,4,815245.914470037,109046.135642466,706199.778827571,383964.3897875277,322235.3890400433,C,21,29,925.995928304039,1296.39429962565,19131295.362929303,20628873.805247273,0.05999999999999983,0.13375857972051686,0.543705055281925
New Hope,109485,C,5,864160.669338239,115588.903781014,748571.765557225,407002.25317477924,341569.51238244574,C,21,29,925.995928304039,1296.39429962565,19131295.362929303,20628873.805247273,0.05999999999999983,0.13375857972051686,0.543705055281925
New Hope,782733,B,1,2580484.13930146,363590.692432073,2216893.44686939,1084425.1655677916,1132468.2813015985,B,42,45,2048.00328515989,2867.20459922385,19539726.253621627,21183998.4079142,0.0600000000000005,0.14090018492828124,0.489164315542172
New Hope,782733,B,2,2735313.18765955,385406.133977997,2349907.05368156,1149490.6755018623,1200416.3781796976,B,42,45,2048.00328515989,2867.20459922385,19539726.253621627,21183998.4079142,0.0600000000000005,0.14090018492828124,0.489164315542172
New Hope,782733,B,3,2899431.97891913,408530.502016677,2490901.47690245,1218460.1160319722,1272441.3608704777,B,42,45,2048.00328515989,2867.20459922385,19539726.253621627,21183998.4079142,0.0600000000000005,0.14090018492828124,0.489164315542172
New Hope,782733,B,4,3073397.89765427,433042.332137678,2640355.5655166,1291567.7229938922,1348787.8425227078,B,42,45,2048.00328515989,2867.20459922385,19539726.253621627,21183998.4079142,0.0600000000000005,0.14090018492828124,0.489164315542172
New Hope,782733,B,5,3257801.77151353,459024.872065938,2798776.89944759,1369061.7863735228,1429715.1130740673,B,42,45,2048.00328515989,2867.20459922385,19539726.253621627,21183998.4079142,0.0600000000000005,0.14090018492828124,0.489164315542172
New Hope,262148,A,1,3743206.67746783,408729.143019982,3334477.53444785,1879747.8409060033,1454729.693541847,A,45,57,2499.47027074508,3499.25837904311,17448773.20191002,18644913.22625286,0.060000000000000275,0.10919224564337314,0.5637308458331739
New Hope,262148,A,2,3967799.0781159,433252.891601181,3534546.18651472,1992532.7113603626,1542013.4751543573,A,45,57,2499.47027074508,3499.25837904311,17448773.20191002,18644913.22625286,0.060000000000000275,0.10919224564337314,0.5637308458331739
New Hope,262148,A,3,4205867.02280286,459248.065097252,3746618.95770561,2112084.6740419883,1634534.2836636216,A,45,57,2499.47027074508,3499.25837904311,17448773.20191002,18644913.22625286,0.060000000000000275,0.10919224564337314,0.5637308458331739
New Hope,262148,A,4,4458219.04417103,486802.949003087,3971416.09516794,2238809.754484504,1732606.340683436,A,45,57,2499.47027074508,3499.25837904311,17448773.20191002,18644913.22625286,0.060000000000000275,0.10919224564337314,0.5637308458331739
New Hope,262148,A,5,4725712.18682129,516011.125943273,4209701.06087802,2373138.339753576,1836562.7211244437,A,45,57,2499.47027074508,3499.25837904311,17448773.20191002,18644913.22625286,0.060000000000000275,0.10919224564337314,0.5637308458331739
New Hope,223079,B,1,1549140.78487252,116096.40704019,1433044.37783233,681100.164768013,751944.213064317,B,39,32,1540.51390699335,2156.7194697907,21265319.188690573,23040542.307429336,0.05999999999999961,0.07494245079200082,0.475281976820751
New Hope,223079,B,2,1642089.23196487,123062.191462602,1519027.04050227,721966.1746540939,797060.8658481761,B,39,32,1540.51390699335,2156.7194697907,21265319.188690573,23040542.307429336,0.05999999999999961,0.07494245079200082,0.475281976820751
New Hope,223079,B,3,1740614.58588276,130445.922950358,1610168.6629324,765284.1451333365,844884.5177990634,B,39,32,1540.51390699335,2156.7194697907,21265319.188690573,23040542.307429336,0.05999999999999961,0.07494245079200082,0.475281976820751
New Hope,223079,B,4,1845051.46103573,138272.678327379,1706778.78270835,811201.1938413397,895577.5888670104,B,39,32,1540.51390699335,2156.7194697907,21265319.188690573,23040542.307429336,0.05999999999999961,0.07494245079200082,0.475281976820751
New Hope,223079,B,5,1955754.54869787,146569.039027022,1809185.50967085,859873.2654718194,949312.2441990305,B,39,32,1540.51390699335,2156.7194697907,21265319.188690573,23040542.307429336,0.05999999999999961,0.07494245079200082,0.475281976820751
New Hope,642189,B,1,3131758.96822677,210872.842518202,2920886.12570857,1633058.3634158117,1287827.762292758,B,36,75,1850.92137602055,2591.28992642877,20819047.125825085,22579163.43901856,0.06000000000000005,0.06733367563008845,0.559096894960139
New Hope,642189,B,2,3319664.50632038,223525.213069294,3096139.29325108,1731041.8652207581,1365097.4280303218,B,36,75,1850.92137602055,2591.28992642877,20819047.125825085,22579163.43901856,0.06000000000000005,0.06733367563008845,0.559096894960139
New Hope,642189,B,3,3518844.3766996,236936.725853452,3281907.65084615,1834904.3771340065,1447003.2737121433,B,36,75,1850.92137602055,2591.28992642877,20819047.125825085,22579163.43901856,0.06000000000000005,0.06733367563008845,0.559096894960139
New Hope,642189,B,4,3729975.03930158,251152.929404659,3478822.10989692,1944998.6397620477,1533823.4701348725,B,36,75,1850.92137602055,2591.28992642877,20819047.125825085,22579163.43901856,0.06000000000000005,0.06733367563008845,0.559096894960139
New Hope,642189,B,5,3953773.54165967,266222.105168938,3687551.43649073,2061698.5581477673,1625852.8783429626,B,36,75,1850.92137602055,2591.28992642877,20819047.125825085,22579163.43901856,0.06000000000000005,0.06733367563008845,0.559096894960139
New Hope,904388,C,1,1072413.16996466,114421.339123647,957991.830841014,554704.1471324204,403287.6837085936,C,28,29,1302.73708693472,1823.8319217086,19666220.802772526,21474833.009029333,0.0600000000000005,0.10669520137226393,0.579028055641612
New Hope,904388,C,2,1136757.96016254,121286.619471066,1015471.34069147,587986.3959603627,427484.9447311072,C,28,29,1302.73708693472,1823.8319217086,19666220.802772526,21474833.009029333,0.0600000000000005,0.10669520137226393,0.579028055641612
New Hope,904388,C,3,1204963.43777229,128563.81663933,1076399.62113296,623265.5797179857,453134.0414149744,C,28,29,1302.73708693472,1823.8319217086,19666220.802772526,21474833.009029333,0.0600000000000005,0.10669520137226393,0.579028055641612
New Hope,904388,C,4,1277261.24403863,136277.64563769,1140983.59840094,660661.5145010661,480322.0838998739,C,28,29,1302.73708693472,1823.8319217086,19666220.802772526,21474833.009029333,0.0600000000000005,0.10669520137226393,0.579028055641612
New Hope,904388,C,5,1353896.91868095,144454.304375952,1209442.61430499,700301.2053711264,509141.4089338636,C,28,29,1302.73708693472,1823.8319217086,19666220.802772526,21474833.009029333,0.0600000000000005,0.10669520137226393,0.579028055641612
New Hope,718562,B,1,1495146.20628493,140878.849344459,1354267.35694047,769085.6672673529,585181.689673117,B,33,26,1795.32445519324,2513.45423727054,20470657.915667433,21870509.612739664,0.05999999999999983,0.09422412922045123,0.5678979584982791
New Hope,718562,B,2,1584854.97866203,149331.580305126,1435523.3983569,815230.8073033952,620292.5910535048,B,33,26,1795.32445519324,2513.45423727054,20470657.915667433,21870509.612739664,0.05999999999999983,0.09422412922045123,0.5678979584982791
New Hope,718562,B,3,1679946.27738175,158291.475123434,1521654.80225832,864144.6557416022,657510.1465167177,B,33,26,1795.32445519324,2513.45423727054,20470657.915667433,21870509.612739664,0.05999999999999983,0.09422412922045123,0.5678979584982791
New Hope,718562,B,4,1780743.05402465,167788.96363084,1612954.09039381,915993.3350860933,696960.7553077168,B,33,26,1795.32445519324,2513.45423727054,20470657.915667433,21870509.612739664,0.05999999999999983,0.09422412922045123,0.5678979584982791
New Hope,718562,B,5,1887587.63726613,177856.30144869,1709731.33581744,970952.9351912596,738778.4006261803,B,33,26,1795.32445519324,2513.45423727054,20470657.915667433,21870509.612739664,0.05999999999999983,0.09422412922045123,0.5678979584982791
New Hope,275427,B,1,3454473.47953743,184420.537805525,3270052.94173191,1613604.1870824175,1656448.7546494927,B,49,72,1921.71421870129,2690.3999061818,17024211.56156022,18118047.80779924,0.06000000000000072,0.05338600481316177,0.49344894894203395
New Hope,275427,B,2,3661741.88830968,195485.770073857,3466256.11823582,1710420.43830736,1755835.67992846,B,49,72,1921.71421870129,2690.3999061818,17024211.56156022,18118047.80779924,0.06000000000000072,0.05338600481316177,0.49344894894203395
New Hope,275427,B,3,3881446.40160826,207214.916278288,3674231.48532997,1813045.664605802,1861185.8207241679,B,49,72,1921.71421870129,2690.3999061818,17024211.56156022,18118047.80779924,0.06000000000000072,0.05338600481316177,0.49344894894203395
New Hope,275427,B,4,4114333.18570476,219647.811254985,3894685.37444977,1921828.4044821511,1972856.9699676188,B,49,72,1921.71421870129,2690.3999061818,17024211.56156022,18118047.80779924,0.06000000000000072,0.05338600481316177,0.49344894894203395
New Hope,275427,B,5,4361193.17684705,232826.679930285,4128366.49691676,2037138.108751082,2091228.3881656781,B,49,72,1921.71421870129,2690.3999061818,17024211.56156022,18118047.80779924,0.06000000000000072,0.05338600481316177,0.49344894894203395
New Hope,340057,C,1,1032102.36413813,100510.842550101,931591.521588031,442338.6177744885,489252.90381354245,C,31,24,1331.401398527,1863.9619579378,20439522.992978346,22068673.55264261,0.06000000000000005,0.09738456769647426,0.47482035583627796
New Hope,340057,C,2,1094028.50598642,106541.493103107,987487.012883312,468878.93484095746,518608.0780423545,C,31,24,1331.401398527,1863.9619579378,20439522.992978346,22068673.55264261,0.06000000000000005,0.09738456769647426,0.47482035583627796
New Hope,340057,C,3,1159670.2163456,112933.982689293,1046736.23365631,497011.6709314146,549724.5627248954,C,31,24,1331.401398527,1863.9619579378,20439522.992978346,22068673.55264261,0.06000000000000005,0.09738456769647426,0.47482035583627796
New Hope,340057,C,4,1229250.42932634,119710.021650651,1109540.40767569,526832.3711873001,582708.03648839,C,31,24,1331.401398527,1863.9619579378,20439522.992978346,22068673.55264261,0.06000000000000005,0.09738456769647426,0.47482035583627796
New Hope,340057,C,5,1303005.45508592,126892.62294969,1176112.83213623,558442.3134585375,617670.5186776926,C,31,24,1331.401398527,1863.9619579378,20439522.992978346,22068673.55264261,0.06000000000000005,0.09738456769647426,0.47482035583627796
New Hope,409051,B,1,2226587.00762,130244.659693335,2096342.34792666,1169282.3066177105,927060.0413089495,B,10,68,1763.77297815272,2469.28216941382,21530598.982340578,23463155.344127916,0.0600000000000005,0.05849520330784371,0.5577725927132859
New Hope,409051,B,2,2360182.2280772,138059.339274935,2222122.88880226,1239439.2450147734,982683.6437874867,B,10,68,1763.77297815272,2469.28216941382,21530598.982340578,23463155.344127916,0.0600000000000005,0.05849520330784371,0.5577725927132859
New Hope,409051,B,3,2501793.16176183,146342.899631432,2355450.2621304,1313805.5997156622,1041644.662414738,B,10,68,1763.77297815272,2469.28216941382,21530598.982340578,23463155.344127916,0.0600000000000005,0.05849520330784371,0.5577725927132859
New Hope,409051,B,4,2651900.75146754,155123.473609317,2496777.27785823,1392633.9356986051,1104143.3421596247,B,10,68,1763.77297815272,2469.28216941382,21530598.982340578,23463155.344127916,0.0600000000000005,0.05849520330784371,0.5577725927132859
New Hope,409051,B,5,2811014.7965556,164430.882025877,2646583.91452972,1476191.9718405195,1170391.9426892004,B,10,68,1763.77297815272,2469.28216941382,21530598.982340578,23463155.344127916,0.0600000000000005,0.05849520330784371,0.5577725927132859
New Hope,481768,C,1,1038569.71856302,151145.300036626,887424.418526399,389343.20147376304,498081.2170526359,C,40,37,942.782968920685,1319.89615648895,23623715.552247703,25515349.26099796,0.0600000000000005,0.1455321653761992,0.43873392859786503
New Hope,481768,C,2,1100883.9016768,160214.018038824,940669.883637983,412703.79356218886,527966.0900757941,C,40,37,942.782968920685,1319.89615648895,23623715.552247703,25515349.26099796,0.0600000000000005,0.1455321653761992,0.43873392859786503
New Hope,481768,C,3,1166936.93577741,169826.859121153,997110.076656263,437466.0211759206,559644.0554803424,C,40,37,942.782968920685,1319.89615648895,23623715.552247703,25515349.26099796,0.0600000000000005,0.1455321653761992,0.43873392859786503
New Hope,481768,C,4,1236953.15192406,180016.470668423,1056936.68125563,463713.982446472,593222.698809158,C,40,37,942.782968920685,1319.89615648895,23623715.552247703,25515349.26099796,0.0600000000000005,0.1455321653761992,0.43873392859786503
New Hope,481768,C,5,1311170.3410395,190817.458908528,1120352.88213097,491536.8213932613,628816.0607377087,C,40,37,942.782968920685,1319.89615648895,23623715.552247703,25515349.26099796,0.0600000000000005,0.1455321653761992,0.43873392859786503
New Hope,411333,A,1,3873727.19140657,255975.742500376,3617751.44890619,1609861.7864872143,2007889.662418976,A,28,67,2650.33332745386,3710.46665843541,21557077.452405278,23499797.097249817,0.05999999999999983,0.06607996119815304,0.44498960451634895
New Hope,411333,A,2,4106150.82289096,271334.287050399,3834816.53584056,1706453.4936764464,2128363.042164114,A,28,67,2650.33332745386,3710.46665843541,21557077.452405278,23499797.097249817,0.05999999999999983,0.06607996119815304,0.44498960451634895
New Hope,411333,A,3,4352519.87226442,287614.344273423,4064905.52799099,1808840.7032970313,2256064.8246939583,A,28,67,2650.33332745386,3710.46665843541,21557077.452405278,23499797.097249817,0.05999999999999983,0.06607996119815304,0.44498960451634895
New Hope,411333,A,4,4613671.06460028,304871.204929828,4308799.85967045,1917371.1454948536,2391428.7141755964,A,28,67,2650.33332745386,3710.46665843541,21557077.452405278,23499797.097249817,0.05999999999999983,0.06607996119815304,0.44498960451634895
New Hope,411333,A,5,4890491.3284763,323163.477225618,4567327.85125068,2032413.4142245462,2534914.4370261338,A,28,67,2650.33332745386,3710.46665843541,21557077.452405278,23499797.097249817,0.05999999999999983,0.06607996119815304,0.44498960451634895
New Hope,612890,C,1,1027018.45510624,92560.4915828435,934457.963523403,467017.53851622477,467440.4250071783,C,25,48,928.252399770649,1299.5533596789,21334348.667746086,22870289.09994556,0.06000000000000161,0.09012544139069807,0.49977372631650596
New Hope,612890,C,2,1088639.56241262,98114.1210778141,990525.441334807,495038.5908271982,495486.8505076088,C,25,48,928.252399770649,1299.5533596789,21334348.667746086,22870289.09994556,0.06000000000000161,0.09012544139069807,0.49977372631650596
New Hope,612890,C,3,1153957.93615737,104000.968342482,1049956.96781489,524740.9062768273,525216.0615380626,C,25,48,928.252399770649,1299.5533596789,21334348.667746086,22870289.09994556,0.06000000000000161,0.09012544139069807,0.49977372631650596
New Hope,612890,C,4,1223195.41232682,110241.026443031,1112954.38588379,556225.3606534402,556729.0252303497,C,25,48,928.252399770649,1299.5533596789,21334348.667746086,22870289.09994556,0.06000000000000161,0.09012544139069807,0.49977372631650596
New Hope,612890,C,5,1296587.13706643,116855.488029613,1179731.64903681,589598.8822926431,590132.766744167,C,25,48,928.252399770649,1299.5533596789,21334348.667746086,22870289.09994556,0.06000000000000161,0.09012544139069807,0.49977372631650596
New Hope,129793,B,1,1320551.65717037,117347.245268593,1203204.41190178,694634.5388022179,508569.873099562,B,21,24,2015.49398225027,2821.69157515038,17931482.64975443,19357913.55622764,0.060000000000001386,0.08886229071874378,0.577320471842587
New Hope,129793,B,2,1399784.7566006,124388.079984708,1275396.67661589,736312.611130353,539084.0654855372,B,21,24,2015.49398225027,2821.69157515038,17931482.64975443,19357913.55622764,0.060000000000001386,0.08886229071874378,0.577320471842587
New Hope,129793,B,3,1483771.84199663,131851.364783791,1351920.47721284,780491.367798172,571429.1094146679,B,21,24,2015.49398225027,2821.69157515038,17931482.64975443,19357913.55622764,0.060000000000001386,0.08886229071874378,0.577320471842587
New Hope,129793,B,4,1572798.15251643,139762.446670818,1433035.70584561,827320.8498660622,605714.8559795478,B,21,24,2015.49398225027,2821.69157515038,17931482.64975443,19357913.55622764,0.060000000000001386,0.08886229071874378,0.577320471842587
New Hope,129793,B,5,1667166.04166742,148148.193471067,1519017.84819635,876960.1008580279,642057.7473383221,B,21,24,2015.49398225027,2821.69157515038,17931482.64975443,19357913.55622764,0.060000000000001386,0.08886229071874378,0.577320471842587
New Hope,307249,B,1,3052727.36416273,353155.637532876,2699571.72662986,1342150.2460187352,1357421.4806111245,B,27,63,2208.28079004827,3091.59310606758,18775241.127158664,20489468.389423512,0.060000000000000275,0.11568528578042074,0.497171544945121
New Hope,307249,B,2,3235891.0060125,374344.975784849,2861546.03022765,1422679.2607798586,1438866.7694477914,B,27,63,2208.28079004827,3091.59310606758,18775241.127158664,20489468.389423512,0.060000000000000275,0.11568528578042074,0.497171544945121
New Hope,307249,B,3,3430044.46637325,396805.67433194,3033238.79204131,1508040.0164266508,1525198.7756146593,B,27,63,2208.28079004827,3091.59310606758,18775241.127158664,20489468.389423512,0.060000000000000275,0.11568528578042074,0.497171544945121
New Hope,307249,B,4,3635847.13435564,420614.014791856,3215233.11956379,1598522.4174122505,1616710.7021515395,B,27,63,2208.28079004827,3091.59310606758,18775241.127158664,20489468.389423512,0.060000000000000275,0.11568528578042074,0.497171544945121
New Hope,307249,B,5,3853997.96241698,445850.855679368,3408147.10673761,1694433.7624569817,1713713.3442806283,B,27,63,2208.28079004827,3091.59310606758,18775241.127158664,20489468.389423512,0.060000000000000275,0.11568528578042074,0.497171544945121
New Hope,990738,A,1,3135100.5210005,314462.864071922,2820637.65692858,1279313.6814458547,1541323.975482725,A,42,44,2521.79900337878,3530.5186047303,16940887.866446625,18342371.00114824,0.06000000000000005,0.10030391751890856,0.453554776276692
New Hope,990738,A,2,3323206.55226053,333330.635916237,2989875.9163443,1356072.5023326084,1633803.4140116915,A,42,44,2521.79900337878,3530.5186047303,16940887.866446625,18342371.00114824,0.06000000000000005,0.10030391751890856,0.453554776276692
New Hope,990738,A,3,3522598.94539617,353330.474071211,3169268.47132495,1437436.8524725614,1731831.6188523886,A,42,44,2521.79900337878,3530.5186047303,16940887.866446625,18342371.00114824,0.06000000000000005,0.10030391751890856,0.453554776276692
New Hope,990738,A,4,3733954.88211994,374530.302515484,3359424.57960445,1523683.0636209163,1835741.5159835338,A,42,44,2521.79900337878,3530.5186047303,16940887.866446625,18342371.00114824,0.06000000000000005,0.10030391751890856,0.453554776276692
New Hope,990738,A,5,3957992.17504713,397002.120666413,3560990.05438072,1615104.0474381726,1945886.0069425474,A,42,44,2521.79900337878,3530.5186047303,16940887.866446625,18342371.00114824,0.06000000000000005,0.10030391751890856,0.453554776276692
New Hope,333592,B,1,2340792.67904447,293158.111682084,2047634.56736238,880648.0301588355,1166986.5372035445,B,49,34,2019.31735597349,2827.04429836289,20239724.86813894,21970901.013730824,0.06000000000000005,0.12523881944203336,0.430080661948008
